respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
155,1,5,1233,14,5,25,7,yes,yes
155,2,1,1234,104,5,25,9,no,no
155,2,2,1234,30,7,20,5,no,yes
155,2,3,1234,4,3,25,5,yes,yes
155,2,4,1234,39,7,20,7,no,yes
155,2,5,1234,13,3,25,7,yes,yes
155,3,1,1235,8,5,30,5,yes,yes
155,3,2,1235,82,3,20,5,no,no
155,3,3,1235,27,7,30,9,yes,yes
155,3,4,1235,11,5,20,7,yes,yes
155,3,5,1235,67,3,25,7,yes,no
155,4,1,1236,39,7,20,7,no,yes
155,4,2,1236,108,7,30,9,no,no
155,4,3,1236,99,7,30,7,no,no
155,4,4,1236,42,7,25,7,no,yes
155,4,5,1236,83,5,20,5,no,no
155,5,1,1237,43,3,30,7,no,yes
155,5,2,1237,34,3,30,5,no,yes
155,5,3,1237,31,3,25,5,no,yes
155,5,4,1237,57,7,20,5,yes,no
155,5,5,1237,10,3,20,7,yes,yes
155,6,1,1238,18,7,30,7,yes,yes
155,6,2,1238,22,3,25,9,yes,yes
155,6,3,1238,92,5,20,7,no,no
155,6,4,1238,10,3,20,7,yes,yes
155,6,5,1238,104,5,25,9,no,no
155,7,1,1239,65,5,20,7,yes,no
155,7,2,1239,82,3,20,5,no,no
155,7,3,1239,29,5,20,5,no,yes
155,7,4,1239,60,7,25,5,yes,no
155,7,5,1239,37,3,20,7,no,yes
155,8,1,1240,72,7,30,7,yes,no
155,8,2,1240,95,5,25,7,no,no
155,8,3,1240,41,5,25,7,no,yes
155,8,4,1240,73,3,20,9,yes,no
155,8,5,1240,38,5,20,7,no,yes
156,1,1,1241,56,5,20,5,yes,no
156,1,2,1241,64,3,20,7,yes,no
156,1,3,1241,46,3,20,9,no,yes
156,1,4,1241,32,5,25,5,no,yes
156,1,5,1241,79,3,30,9,yes,no
156,2,1,1242,32,5,25,5,no,yes
156,2,2,1242,41,5,25,7,no,yes
156,2,3,1242,71,5,30,7,yes,no
156,2,4,1242,56,5,20,5,yes,no
156,2,5,1242,57,7,20,5,yes,no
156,3,1,1243,35,5,30,5,no,yes
156,3,2,1243,39,7,20,7,no,yes
156,3,3,1243,65,5,20,7,yes,no
156,3,4,1243,63,7,30,5,yes,no
156,3,5,1243,66,7,20,7,yes,no
156,4,1,1244,26,5,30,9,yes,yes
156,4,2,1244,48,7,20,9,no,yes
156,4,3,1244,14,5,25,7,yes,yes
156,4,4,1244,37,3,20,7,no,yes
156,4,5,1244,97,3,30,7,no,no
156,5,1,1245,75,7,20,9,yes,no
156,5,2,1245,23,5,25,9,yes,yes
156,5,3,1245,80,5,30,9,yes,no
156,5,4,1245,41,5,25,7,no,yes
156,5,5,1245,45,7,30,7,no,yes
156,6,1,1246,80,5,30,9,yes,no
156,6,2,1246,79,3,30,9,yes,no
156,6,3,1246,45,7,30,7,no,yes
156,6,4,1246,68,5,25,7,yes,no
156,6,5,1246,3,7,20,5,yes,yes
156,7,1,1247,28,3,20,5,no,yes
156,7,2,1247,49,3,25,9,no,yes
156,7,3,1247,32,5,25,5,no,yes
156,7,4,1247,92,5,20,7,no,no
156,7,5,1247,37,3,20,7,no,yes
156,8,1,1248,25,3,30,9,yes,yes
156,8,2,1248,46,3,20,9,no,yes
156,8,3,1248,18,7,30,7,yes,yes
156,8,4,1248,68,5,25,7,yes,no
156,8,5,1248,86,5,25,5,no,no
157,1,1,1249,80,5,30,9,yes,no
157,1,2,1249,1,3,20,5,yes,yes
157,1,3,1249,65,5,20,7,yes,no
157,1,4,1249,20,5,20,9,yes,yes
157,1,5,1249,70,3,30,7,yes,no
157,2,1,1250,89,5,30,5,no,no
157,2,2,1250,4,3,25,5,yes,yes
157,2,3,1250,90,7,30,5,no,no
157,2,4,1250,86,5,25,5,no,no
157,2,5,1250,101,5,20,9,no,no
157,3,1,1251,17,5,30,7,yes,yes
157,3,2,1251,73,3,20,9,yes,no
157,3,3,1251,36,7,30,5,no,yes
157,3,4,1251,21,7,20,9,yes,yes
157,3,5,1251,54,7,30,9,no,yes
157,4,1,1252,107,5,30,9,no,no
157,4,2,1252,66,7,20,7,yes,no
157,4,3,1252,19,3,20,9,yes,yes
157,4,4,1252,12,7,20,7,yes,yes
157,4,5,1252,28,3,20,5,no,yes
157,5,1,1253,20,5,20,9,yes,yes
157,5,2,1253,95,5,25,7,no,no
157,5,3,1253,61,3,30,5,yes,no
157,5,4,1253,23,5,25,9,yes,yes
157,5,5,1253,41,5,25,7,no,yes
157,6,1,1254,47,5,20,9,no,yes
157,6,2,1254,82,3,20,5,no,no
157,6,3,1254,89,5,30,5,no,no
157,6,4,1254,94,3,25,7,no,no
157,6,5,1254,74,5,20,9,yes,no
157,7,1,1255,89,5,30,5,no,no
157,7,2,1255,79,3,30,9,yes,no
157,7,3,1255,58,3,25,5,yes,no
157,7,4,1255,15,7,25,7,yes,yes
157,7,5,1255,53,5,30,9,no,yes
157,8,1,1256,2,5,20,5,yes,yes
157,8,2,1256,98,5,30,7,no,no
157,8,3,1256,53,5,30,9,no,yes
157,8,4,1256,90,7,30,5,no,no
157,8,5,1256,50,5,25,9,no,yes
158,1,1,1257,3,7,20,5,yes,yes
158,1,2,1257,70,3,30,7,yes,no
158,1,3,1257,103,3,25,9,no,no
158,1,4,1257,30,7,20,5,no,yes
158,1,5,1257,89,5,30,5,no,no
158,2,1,1258,10,3,20,7,yes,yes
158,2,2,1258,60,7,25,5,yes,no
158,2,3,1258,26,5,30,9,yes,yes
158,2,4,1258,66,7,20,7,yes,no
158,2,5,1258,54,7,30,9,no,yes
158,3,1,1259,104,5,25,9,no,no
158,3,2,1259,96,7,25,7,no,no
158,3,3,1259,68,5,25,7,yes,no
158,3,4,1259,31,3,25,5,no,yes
158,3,5,1259,85,3,25,5,no,no
158,4,1,1260,100,3,20,9,no,no
158,4,2,1260,24,7,25,9,yes,yes
158,4,3,1260,61,3,30,5,yes,no
158,4,4,1260,87,7,25,5,no,no
158,4,5,1260,33,7,25,5,no,yes
158,5,1,1261,3,7,20,5,yes,yes
158,5,2,1261,18,7,30,7,yes,yes
158,5,3,1261,4,3,25,5,yes,yes
158,5,4,1261,74,5,20,9,yes,no
158,5,5,1261,78,7,25,9,yes,no
158,6,1,1262,48,7,20,9,no,yes
158,6,2,1262,55,3,20,5,yes,no
158,6,3,1262,80,5,30,9,yes,no
158,6,4,1262,10,3,20,7,yes,yes
158,6,5,1262,52,3,30,9,no,yes
158,7,1,1263,72,7,30,7,yes,no
158,7,2,1263,29,5,20,5,no,yes
158,7,3,1263,27,7,30,9,yes,yes
158,7,4,1263,47,5,20,9,no,yes
158,7,5,1263,59,5,25,5,yes,no
158,8,1,1264,66,7,20,7,yes,no
158,8,2,1264,55,3,20,5,yes,no
158,8,3,1264,10,3,20,7,yes,yes
158,8,4,1264,16,3,30,7,yes,yes
158,8,5,1264,13,3,25,7,yes,yes
159,1,1,1265,86,5,25,5,no,no
159,1,2,1265,10,3,20,7,yes,yes
159,1,3,1265,82,3,20,5,no,no
159,1,4,1265,93,7,20,7,no,no
159,1,5,1265,34,3,30,5,no,yes
159,2,1,1266,44,5,30,7,no,yes
159,2,2,1266,9,7,30,5,yes,yes
159,2,3,1266,13,3,25,7,yes,yes
159,2,4,1266,62,5,30,5,yes,no
159,2,5,1266,6,7,25,5,yes,yes
159,3,1,1267,92,5,20,7,no,no
159,3,2,1267,68,5,25,7,yes,no
159,3,3,1267,35,5,30,5,no,yes
159,3,4,1267,57,7,20,5,yes,no
159,3,5,1267,22,3,25,9,yes,yes
159,4,1,1268,23,5,25,9,yes,yes
159,4,2,1268,69,7,25,7,yes,no
159,4,3,1268,66,7,20,7,yes,no
159,4,4,1268,85,3,25,5,no,no
159,4,5,1268,63,7,30,5,yes,no
159,5,1,1269,74,5,20,9,yes,no
159,5,2,1269,85,3,25,5,no,no
159,5,3,1269,61,3,30,5,yes,no
159,5,4,1269,108,7,30,9,no,no
159,5,5,1269,94,3,25,7,no,no
159,6,1,1270,66,7,20,7,yes,no
159,6,2,1270,21,7,20,9,yes,yes
159,6,3,1270,97,3,30,7,no,no
159,6,4,1270,68,5,25,7,yes,no
159,6,5,1270,61,3,30,5,yes,no
159,7,1,1271,105,7,25,9,no,no
159,7,2,1271,20,5,20,9,yes,yes
159,7,3,1271,35,5,30,5,no,yes
159,7,4,1271,82,3,20,5,no,no
159,7,5,1271,48,7,20,9,no,yes
159,8,1,1272,55,3,20,5,yes,no
159,8,2,1272,38,5,20,7,no,yes
159,8,3,1272,18,7,30,7,yes,yes
159,8,4,1272,85,3,25,5,no,no
159,8,5,1272,57,7,20,5,yes,no
160,1,1,1273,74,5,20,9,yes,no
160,1,2,1273,28,3,20,5,no,yes
160,1,3,1273,96,7,25,7,no,no
160,1,4,1273,82,3,20,5,no,no
160,1,5,1273,31,3,25,5,no,yes
160,2,1,1274,83,5,20,5,no,no
160,2,2,1274,72,7,30,7,yes,no
160,2,3,1274,7,3,30,5,yes,yes
160,2,4,1274,89,5,30,5,no,no
160,2,5,1274,14,5,25,7,yes,yes
160,3,1,1275,60,7,25,5,yes,no
160,3,2,1275,52,3,30,9,no,yes
160,3,3,1275,70,3,30,7,yes,no
160,3,4,1275,57,7,20,5,yes,no
160,3,5,1275,50,5,25,9,no,yes
160,4,1,1276,29,5,20,5,no,yes
160,4,2,1276,8,5,30,5,yes,yes
160,4,3,1276,57,7,20,5,yes,no
160,4,4,1276,25,3,30,9,yes,yes
160,4,5,1276,56,5,20,5,yes,no
160,5,1,1277,60,7,25,5,yes,no
160,5,2,1277,95,5,25,7,no,no
160,5,3,1277,23,5,25,9,yes,yes
160,5,4,1277,14,5,25,7,yes,yes
160,5,5,1277,7,3,30,5,yes,yes
160,6,1,1278,61,3,30,5,yes,no
160,6,2,1278,81,7,30,9,yes,no
160,6,3,1278,5,5,25,5,yes,yes
160,6,4,1278,106,3,30,9,no,no
160,6,5,1278,44,5,30,7,no,yes
160,7,1,1279,48,7,20,9,no,yes
160,7,2,1279,33,7,25,5,no,yes
160,7,3,1279,4,3,25,5,yes,yes
160,7,4,1279,97,3,30,7,no,no
160,7,5,1279,99,7,30,7,no,no
160,8,1,1280,47,5,20,9,no,yes
160,8,2,1280,37,3,20,7,no,yes
160,8,3,1280,76,3,25,9,yes,no
160,8,4,1280,63,7,30,5,yes,no
160,8,5,1280,35,5,30,5,no,yes
161,1,1,1281,78,7,25,9,yes,no
161,1,2,1281,52,3,30,9,no,yes
161,1,3,1281,84,7,20,5,no,no
161,1,4,1281,106,3,30,9,no,no
161,1,5,1281,83,5,20,5,no,no
161,2,1,1282,91,3,20,7,no,no
161,2,2,1282,79,3,30,9,yes,no
161,2,3,1282,38,5,20,7,no,yes
161,2,4,1282,5,5,25,5,yes,yes
161,2,5,1282,2,5,20,5,yes,yes
161,3,1,1283,40,3,25,7,no,yes
161,3,2,1283,75,7,20,9,yes,no
161,3,3,1283,2,5,20,5,yes,yes
161,3,4,1283,42,7,25,7,no,yes
161,3,5,1283,64,3,20,7,yes,no
161,4,1,1284,89,5,30,5,no,no
161,4,2,1284,13,3,25,7,yes,yes
161,4,3,1284,91,3,20,7,no,no
161,4,4,1284,74,5,20,9,yes,no
161,4,5,1284,37,3,20,7,no,yes
161,5,1,1285,103,3,25,9,no,no
161,5,2,1285,33,7,25,5,no,yes
161,5,3,1285,78,7,25,9,yes,no
161,5,4,1285,86,5,25,5,no,no
161,5,5,1285,53,5,30,9,no,yes
161,6,1,1286,86,5,25,5,no,no
161,6,2,1286,23,5,25,9,yes,yes
161,6,3,1286,12,7,20,7,yes,yes
161,6,4,1286,81,7,30,9,yes,no
161,6,5,1286,56,5,20,5,yes,no
161,7,1,1287,95,5,25,7,no,no
161,7,2,1287,99,7,30,7,no,no
161,7,3,1287,92,5,20,7,no,no
161,7,4,1287,80,5,30,9,yes,no
161,7,5,1287,10,3,20,7,yes,yes
161,8,1,1288,65,5,20,7,yes,no
161,8,2,1288,86,5,25,5,no,no
161,8,3,1288,6,7,25,5,yes,yes
161,8,4,1288,32,5,25,5,no,yes
161,8,5,1288,108,7,30,9,no,no
162,1,1,1289,101,5,20,9,no,no
162,1,2,1289,38,5,20,7,no,yes
162,1,3,1289,62,5,30,5,yes,no
162,1,4,1289,77,5,25,9,yes,no
162,1,5,1289,80,5,30,9,yes,no
162,2,1,1290,104,5,25,9,no,no
162,2,2,1290,78,7,25,9,yes,no
162,2,3,1290,16,3,30,7,yes,yes
162,2,4,1290,34,3,30,5,no,yes
162,2,5,1290,96,7,25,7,no,no
162,3,1,1291,31,3,25,5,no,yes
162,3,2,1291,18,7,30,7,yes,yes
162,3,3,1291,49,3,25,9,no,yes
162,3,4,1291,104,5,25,9,no,no
162,3,5,1291,88,3,30,5,no,no
162,4,1,1292,91,3,20,7,no,no
162,4,2,1292,66,7,20,7,yes,no
162,4,3,1292,73,3,20,9,yes,no
162,4,4,1292,72,7,30,7,yes,no
162,4,5,1292,80,5,30,9,yes,no
162,5,1,1293,104,5,25,9,no,no
162,5,2,1293,26,5,30,9,yes,yes
162,5,3,1293,93,7,20,7,no,no
162,5,4,1293,95,5,25,7,no,no
162,5,5,1293,97,3,30,7,no,no
162,6,1,1294,71,5,30,7,yes,no
162,6,2,1294,54,7,30,9,no,yes
162,6,3,1294,83,5,20,5,no,no
162,6,4,1294,74,5,20,9,yes,no
162,6,5,1294,84,7,20,5,no,no
162,7,1,1295,57,7,20,5,yes,no
162,7,2,1295,102,7,20,9,no,no
162,7,3,1295,75,7,20,9,yes,no
162,7,4,1295,22,3,25,9,yes,yes
162,7,5,1295,44,5,30,7,no,yes
162,8,1,1296,13,3,25,7,yes,yes
162,8,2,1296,88,3,30,5,no,no
162,8,3,1296,44,5,30,7,no,yes
162,8,4,1296,6,7,25,5,yes,yes
162,8,5,1296,7,3,30,5,yes,yes
163,1,1,1297,89,5,30,5,no,no
163,1,2,1297,34,3,30,5,no,yes
163,1,3,1297,69,7,25,7,yes,no
163,1,4,1297,17,5,30,7,yes,yes
163,1,5,1297,12,7,20,7,yes,yes
163,2,1,1298,22,3,25,9,yes,yes
163,2,2,1298,54,7,30,9,no,yes
163,2,3,1298,71,5,30,7,yes,no
163,2,4,1298,10,3,20,7,yes,yes
163,2,5,1298,25,3,30,9,yes,yes
163,3,1,1299,68,5,25,7,yes,no
163,3,2,1299,38,5,20,7,no,yes
163,3,3,1299,103,3,25,9,no,no
163,3,4,1299,55,3,20,5,yes,no
163,3,5,1299,69,7,25,7,yes,no
163,4,1,1300,61,3,30,5,yes,no
163,4,2,1300,38,5,20,7,no,yes
163,4,3,1300,101,5,20,9,no,no
163,4,4,1300,85,3,25,5,no,no
163,4,5,1300,56,5,20,5,yes,no
163,5,1,1301,3,7,20,5,yes,yes
163,5,2,1301,104,5,25,9,no,no
163,5,3,1301,8,5,30,5,yes,yes
163,5,4,1301,16,3,30,7,yes,yes
163,5,5,1301,47,5,20,9,no,yes
163,6,1,1302,47,5,20,9,no,yes
163,6,2,1302,6,7,25,5,yes,yes
163,6,3,1302,87,7,25,5,no,no
163,6,4,1302,23,5,25,9,yes,yes
163,6,5,1302,9,7,30,5,yes,yes
163,7,1,1303,54,7,30,9,no,yes
163,7,2,1303,22,3,25,9,yes,yes
163,7,3,1303,64,3,20,7,yes,no
163,7,4,1303,108,7,30,9,no,no
163,7,5,1303,50,5,25,9,no,yes
163,8,1,1304,49,3,25,9,no,yes
163,8,2,1304,89,5,30,5,no,no
163,8,3,1304,92,5,20,7,no,no
163,8,4,1304,54,7,30,9,no,yes
163,8,5,1304,80,5,30,9,yes,no
164,1,1,1305,41,5,25,7,no,yes
164,1,2,1305,76,3,25,9,yes,no
164,1,3,1305,34,3,30,5,no,yes
164,1,4,1305,87,7,25,5,no,no
164,1,5,1305,51,7,25,9,no,yes
164,2,1,1306,22,3,25,9,yes,yes
164,2,2,1306,67,3,25,7,yes,no
164,2,3,1306,85,3,25,5,no,no
164,2,4,1306,66,7,20,7,yes,no
164,2,5,1306,18,7,30,7,yes,yes
164,3,1,1307,77,5,25,9,yes,no
164,3,2,1307,9,7,30,5,yes,yes
164,3,3,1307,60,7,25,5,yes,no
164,3,4,1307,17,5,30,7,yes,yes
164,3,5,1307,91,3,20,7,no,no
164,4,1,1308,6,7,25,5,yes,yes
164,4,2,1308,38,5,20,7,no,yes
164,4,3,1308,82,3,20,5,no,no
164,4,4,1308,71,5,30,7,yes,no
164,4,5,1308,19,3,20,9,yes,yes
164,5,1,1309,21,7,20,9,yes,yes
164,5,2,1309,100,3,20,9,no,no
164,5,3,1309,83,5,20,5,no,no
164,5,4,1309,53,5,30,9,no,yes
164,5,5,1309,40,3,25,7,no,yes
164,6,1,1310,61,3,30,5,yes,no
164,6,2,1310,101,5,20,9,no,no
164,6,3,1310,22,3,25,9,yes,yes
164,6,4,1310,74,5,20,9,yes,no
164,6,5,1310,81,7,30,9,yes,no
164,7,1,1311,104,5,25,9,no,no
164,7,2,1311,51,7,25,9,no,yes
164,7,3,1311,84,7,20,5,no,no
164,7,4,1311,61,3,30,5,yes,no
164,7,5,1311,28,3,20,5,no,yes
164,8,1,1312,71,5,30,7,yes,no
164,8,2,1312,41,5,25,7,no,yes
164,8,3,1312,100,3,20,9,no,no
164,8,4,1312,96,7,25,7,no,no
164,8,5,1312,74,5,20,9,yes,no
165,1,1,1313,16,3,30,7,yes,yes
165,1,2,1313,20,5,20,9,yes,yes
165,1,3,1313,2,5,20,5,yes,yes
165,1,4,1313,42,7,25,7,no,yes
165,1,5,1313,17,5,30,7,yes,yes
165,2,1,1314,42,7,25,7,no,yes
165,2,2,1314,2,5,20,5,yes,yes
165,2,3,1314,36,7,30,5,no,yes
165,2,4,1314,28,3,20,5,no,yes
165,2,5,1314,85,3,25,5,no,no
165,3,1,1315,27,7,30,9,yes,yes
165,3,2,1315,5,5,25,5,yes,yes
165,3,3,1315,40,3,25,7,no,yes
165,3,4,1315,14,5,25,7,yes,yes
165,3,5,1315,22,3,25,9,yes,yes
165,4,1,1316,65,5,20,7,yes,no
165,4,2,1316,22,3,25,9,yes,yes
165,4,3,1316,100,3,20,9,no,no
165,4,4,1316,21,7,20,9,yes,yes
165,4,5,1316,101,5,20,9,no,no
165,5,1,1317,90,7,30,5,no,no
165,5,2,1317,43,3,30,7,no,yes
165,5,3,1317,19,3,20,9,yes,yes
165,5,4,1317,29,5,20,5,no,yes
165,5,5,1317,24,7,25,9,yes,yes
165,6,1,1318,43,3,30,7,no,yes
165,6,2,1318,102,7,20,9,no,no
165,6,3,1318,41,5,25,7,no,yes
165,6,4,1318,24,7,25,9,yes,yes
165,6,5,1318,19,3,20,9,yes,yes
165,7,1,1319,77,5,25,9,yes,no
165,7,2,1319,79,3,30,9,yes,no
165,7,3,1319,7,3,30,5,yes,yes
165,7,4,1319,10,3,20,7,yes,yes
165,7,5,1319,84,7,20,5,no,no
165,8,1,1320,21,7,20,9,yes,yes
165,8,2,1320,82,3,20,5,no,no
165,8,3,1320,93,7,20,7,no,no
165,8,4,1320,28,3,20,5,no,yes
165,8,5,1320,13,3,25,7,yes,yes
166,1,1,1321,61,3,30,5,yes,no
166,1,2,1321,74,5,20,9,yes,no
166,1,3,1321,11,5,20,7,yes,yes
166,1,4,1321,20,5,20,9,yes,yes
166,1,5,1321,5,5,25,5,yes,yes
166,2,1,1322,70,3,30,7,yes,no
166,2,2,1322,38,5,20,7,no,yes
166,2,3,1322,76,3,25,9,yes,no
166,2,4,1322,108,7,30,9,no,no
166,2,5,1322,33,7,25,5,no,yes
166,3,1,1323,80,5,30,9,yes,no
166,3,2,1323,97,3,30,7,no,no
166,3,3,1323,77,5,25,9,yes,no
166,3,4,1323,75,7,20,9,yes,no
166,3,5,1323,89,5,30,5,no,no
166,4,1,1324,94,3,25,7,no,no
166,4,2,1324,93,7,20,7,no,no
166,4,3,1324,56,5,20,5,yes,no
166,4,4,1324,53,5,30,9,no,yes
166,4,5,1324,12,7,20,7,yes,yes
166,5,1,1325,93,7,20,7,no,no
166,5,2,1325,80,5,30,9,yes,no
166,5,3,1325,20,5,20,9,yes,yes
166,5,4,1325,26,5,30,9,yes,yes
166,5,5,1325,98,5,30,7,no,no
166,6,1,1326,64,3,20,7,yes,no
166,6,2,1326,72,7,30,7,yes,no
166,6,3,1326,15,7,25,7,yes,yes
166,6,4,1326,84,7,20,5,no,no
166,6,5,1326,25,3,30,9,yes,yes
166,7,1,1327,12,7,20,7,yes,yes
166,7,2,1327,100,3,20,9,no,no
166,7,3,1327,94,3,25,7,no,no
166,7,4,1327,103,3,25,9,no,no
166,7,5,1327,64,3,20,7,yes,no
166,8,1,1328,2,5,20,5,yes,yes
166,8,2,1328,11,5,20,7,yes,yes
166,8,3,1328,5,5,25,5,yes,yes
166,8,4,1328,7,3,30,5,yes,yes
166,8,5,1328,56,5,20,5,yes,no
167,1,1,1329,22,3,25,9,yes,yes
167,1,2,1329,28,3,20,5,no,yes
167,1,3,1329,90,7,30,5,no,no
167,1,4,1329,39,7,20,7,no,yes
167,1,5,1329,16,3,30,7,yes,yes
167,2,1,1330,78,7,25,9,yes,no
167,2,2,1330,46,3,20,9,no,yes
167,2,3,1330,40,3,25,7,no,yes
167,2,4,1330,34,3,30,5,no,yes
167,2,5,1330,108,7,30,9,no,no
167,3,1,1331,25,3,30,9,yes,yes
167,3,2,1331,60,7,25,5,yes,no
167,3,3,1331,38,5,20,7,no,yes
167,3,4,1331,86,5,25,5,no,no
167,3,5,1331,2,5,20,5,yes,yes
167,4,1,1332,62,5,30,5,yes,no
167,4,2,1332,60,7,25,5,yes,no
167,4,3,1332,87,7,25,5,no,no
167,4,4,1332,76,3,25,9,yes,no
167,4,5,1332,95,5,25,7,no,no
167,5,1,1333,46,3,20,9,no,yes
167,5,2,1333,43,3,30,7,no,yes
167,5,3,1333,64,3,20,7,yes,no
167,5,4,1333,91,3,20,7,no,no
167,5,5,1333,50,5,25,9,no,yes
167,6,1,1334,95,5,25,7,no,no
167,6,2,1334,36,7,30,5,no,yes
167,6,3,1334,72,7,30,7,yes,no
167,6,4,1334,57,7,20,5,yes,no
167,6,5,1334,43,3,30,7,no,yes
167,7,1,1335,61,3,30,5,yes,no
167,7,2,1335,13,3,25,7,yes,yes
167,7,3,1335,36,7,30,5,no,yes
167,7,4,1335,81,7,30,9,yes,no
167,7,5,1335,22,3,25,9,yes,yes
167,8,1,1336,90,7,30,5,no,no
167,8,2,1336,84,7,20,5,no,no
167,8,3,1336,98,5,30,7,no,no
167,8,4,1336,38,5,20,7,no,yes
167,8,5,1336,46,3,20,9,no,yes
168,1,1,1337,58,3,25,5,yes,no
168,1,2,1337,11,5,20,7,yes,yes
168,1,3,1337,9,7,30,5,yes,yes
168,1,4,1337,6,7,25,5,yes,yes
168,1,5,1337,55,3,20,5,yes,no
168,2,1,1338,20,5,20,9,yes,yes
168,2,2,1338,56,5,20,5,yes,no
168,2,3,1338,28,3,20,5,no,yes
168,2,4,1338,84,7,20,5,no,no
168,2,5,1338,85,3,25,5,no,no
168,3,1,1339,31,3,25,5,no,yes
168,3,2,1339,50,5,25,9,no,yes
168,3,3,1339,61,3,30,5,yes,no
168,3,4,1339,15,7,25,7,yes,yes
168,3,5,1339,69,7,25,7,yes,no
168,4,1,1340,104,5,25,9,no,no
168,4,2,1340,52,3,30,9,no,yes
168,4,3,1340,46,3,20,9,no,yes
168,4,4,1340,3,7,20,5,yes,yes
168,4,5,1340,102,7,20,9,no,no
168,5,1,1341,61,3,30,5,yes,no
168,5,2,1341,46,3,20,9,no,yes
168,5,3,1341,35,5,30,5,no,yes
168,5,4,1341,36,7,30,5,no,yes
168,5,5,1341,86,5,25,5,no,no
168,6,1,1342,98,5,30,7,no,no
168,6,2,1342,14,5,25,7,yes,yes
168,6,3,1342,38,5,20,7,no,yes
168,6,4,1342,89,5,30,5,no,no
168,6,5,1342,8,5,30,5,yes,yes
168,7,1,1343,103,3,25,9,no,no
168,7,2,1343,71,5,30,7,yes,no
168,7,3,1343,65,5,20,7,yes,no
168,7,4,1343,41,5,25,7,no,yes
168,7,5,1343,43,3,30,7,no,yes
168,8,1,1344,65,5,20,7,yes,no
168,8,2,1344,10,3,20,7,yes,yes
168,8,3,1344,93,7,20,7,no,no
168,8,4,1344,32,5,25,5,no,yes
168,8,5,1344,38,5,20,7,no,yes
169,1,1,1345,61,3,30,5,yes,no
169,1,2,1345,41,5,25,7,no,yes
169,1,3,1345,57,7,20,5,yes,no
169,1,4,1345,87,7,25,5,no,no
169,1,5,1345,28,3,20,5,no,yes
169,2,1,1346,69,7,25,7,yes,no
169,2,2,1346,18,7,30,7,yes,yes
169,2,3,1346,99,7,30,7,no,no
169,2,4,1346,50,5,25,9,no,yes
169,2,5,1346,28,3,20,5,no,yes
169,3,1,1347,61,3,30,5,yes,no
169,3,2,1347,81,7,30,9,yes,no
169,3,3,1347,72,7,30,7,yes,no
169,3,4,1347,24,7,25,9,yes,yes
169,3,5,1347,28,3,20,5,no,yes
169,4,1,1348,66,7,20,7,yes,no
169,4,2,1348,1,3,20,5,yes,yes
169,4,3,1348,4,3,25,5,yes,yes
169,4,4,1348,26,5,30,9,yes,yes
169,4,5,1348,63,7,30,5,yes,no
169,5,1,1349,105,7,25,9,no,no
169,5,2,1349,68,5,25,7,yes,no
169,5,3,1349,12,7,20,7,yes,yes
169,5,4,1349,37,3,20,7,no,yes
169,5,5,1349,53,5,30,9,no,yes
169,6,1,1350,71,5,30,7,yes,no
169,6,2,1350,102,7,20,9,no,no
169,6,3,1350,103,3,25,9,no,no
169,6,4,1350,91,3,20,7,no,no
169,6,5,1350,64,3,20,7,yes,no
169,7,1,1351,97,3,30,7,no,no
169,7,2,1351,94,3,25,7,no,no
169,7,3,1351,71,5,30,7,yes,no
169,7,4,1351,3,7,20,5,yes,yes
169,7,5,1351,72,7,30,7,yes,no
169,8,1,1352,100,3,20,9,no,no
169,8,2,1352,53,5,30,9,no,yes
169,8,3,1352,40,3,25,7,no,yes
169,8,4,1352,103,3,25,9,no,no
169,8,5,1352,56,5,20,5,yes,no
170,1,1,1353,8,5,30,5,yes,yes
170,1,2,1353,21,7,20,9,yes,yes
170,1,3,1353,40,3,25,7,no,yes
170,1,4,1353,15,7,25,7,yes,yes
170,1,5,1353,2,5,20,5,yes,yes
170,2,1,1354,44,5,30,7,no,yes
170,2,2,1354,35,5,30,5,no,yes
170,2,3,1354,47,5,20,9,no,yes
170,2,4,1354,42,7,25,7,no,yes
170,2,5,1354,103,3,25,9,no,no
170,3,1,1355,51,7,25,9,no,yes
170,3,2,1355,26,5,30,9,yes,yes
170,3,3,1355,59,5,25,5,yes,no
170,3,4,1355,107,5,30,9,no,no
170,3,5,1355,63,7,30,5,yes,no
170,4,1,1356,77,5,25,9,yes,no
170,4,2,1356,29,5,20,5,no,yes
170,4,3,1356,50,5,25,9,no,yes
170,4,4,1356,37,3,20,7,no,yes
170,4,5,1356,31,3,25,5,no,yes
170,5,1,1357,24,7,25,9,yes,yes
170,5,2,1357,38,5,20,7,no,yes
170,5,3,1357,17,5,30,7,yes,yes
170,5,4,1357,84,7,20,5,no,no
170,5,5,1357,34,3,30,5,no,yes
170,6,1,1358,99,7,30,7,no,no
170,6,2,1358,77,5,25,9,yes,no
170,6,3,1358,44,5,30,7,no,yes
170,6,4,1358,46,3,20,9,no,yes
170,6,5,1358,103,3,25,9,no,no
170,7,1,1359,67,3,25,7,yes,no
170,7,2,1359,31,3,25,5,no,yes
170,7,3,1359,108,7,30,9,no,no
170,7,4,1359,58,3,25,5,yes,no
170,7,5,1359,42,7,25,7,no,yes
170,8,1,1360,57,7,20,5,yes,no
170,8,2,1360,82,3,20,5,no,no
170,8,3,1360,90,7,30,5,no,no
